;Cena;Powierzchnia;Liczba pokoi;Rynek;Title_len;numer_pietra;liczba_pieter;Forma własności_pełna własność;Forma własności_spółdzielcze wł. z KW;Forma własności_spółdzielcze własnościowe;Forma własności_udział;Stan wykończenia_brak informacji;Stan wykończenia_do remontu;Stan wykończenia_do wykończenia;Stan wykończenia_do zamieszkania;balkon_balkon;balkon_brak informacji;balkon_ogródek;balkon_taras;Miejsce parkingowe_brak;Miejsce parkingowe_garaż/miejsce parkingowe;Ogrzewanie_brak informacji;Ogrzewanie_elektryczne;Ogrzewanie_gazowe;Ogrzewanie_inne;Ogrzewanie_kotłownia;Ogrzewanie_miejskie;Rodzaj zabudowy_apartamentowiec;Rodzaj zabudowy_blok;Rodzaj zabudowy_brak informacji;Rodzaj zabudowy_dom wolnostojący;Rodzaj zabudowy_kamienica;Rodzaj zabudowy_szeregowiec;Okna_aluminiowe;Okna_brak informacji;Okna_drewniane;Okna_plastikowe;Winda_nie;Winda_tak;dodatkowe_brak informacji;dodatkowe_dwupoziomowe;dodatkowe_oddzielna kuchnia;dodatkowe_piwnica;dodatkowe_pom. użytkowe;Materiał budynku_beton;Materiał budynku_beton komórkowy;Materiał budynku_brak informacji;Materiał budynku_cegła;Materiał budynku_inne;Materiał budynku_pustak;Materiał budynku_silikat;Materiał budynku_wielka płyta;Materiał budynku_żelbet
94;395000.0;27.5;1.0;0;22;10.0;11.0;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0
98;450000.0;28.5;2.0;0;48;4.0;15.0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1
99;649000.0;70.96;3.0;0;47;1.0;5.0;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0
100;729000.0;51.6;2.0;0;40;2.0;3.0;1;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0
101;1199000.0;94.0;4.0;0;49;0.0;7.0;1;0;0;0;0;0;0;1;1;0;1;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;1
103;839998.0;40.0;1.0;0;49;3.0;5.0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0
107;650000.0;73.0;4.0;0;50;2.0;2.0;1;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0
109;1500000.0;93.0;4.0;0;48;7.0;16.0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0
110;570000.0;47.0;3.0;0;33;7.0;10.0;1;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0
111;2020000.0;101.2;4.0;0;38;4.0;4.0;1;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
112;760000.0;72.0;3.0;0;42;2.0;4.0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0
114;279000.0;18.6;1.0;1;43;1.0;2.0;0;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
119;428000.0;31.0;1.0;0;23;1.0;12.0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;1;0
120;4750000.0;242.75;6.0;1;41;2.0;2.0;1;0;0;0;1;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
121;3200000.0;193.46;5.0;0;30;2.0;2.0;1;0;0;0;0;0;0;1;1;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
123;3090000.0;131.76;5.0;0;50;1.0;2.0;1;0;0;0;0;0;0;1;0;0;1;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0
124;610000.0;46.71;2.0;0;32;1.0;3.0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0
125;680000.0;46.78;3.0;0;30;12.0;11.0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0
126;550000.0;29.0;1.0;0;27;3.0;4.0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0
127;900000.0;80.0;4.0;0;50;7.0;8.0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;1;0;0;0;0;1;0;0;0;0;0
128;529000.0;37.1;2.0;0;48;0.0;10.0;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;1;0
129;850000.0;66.19;3.0;0;38;0.0;4.0;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
134;690000.0;52.8;3.0;0;50;6.0;10.0;0;0;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;1
135;715000.0;55.0;3.0;0;39;2.0;10.0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;1;0
136;650000.0;56.28;2.0;0;47;2.0;4.0;1;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0
139;579000.0;50.0;3.0;0;48;8.0;10.0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0
140;529000.0;47.14;3.0;0;50;1.0;4.0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0
141;835000.0;77.0;3.0;0;31;1.0;7.0;1;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0
144;365000.0;24.3;1.0;0;29;1.0;3.0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
145;320000.0;50.0;3.0;0;31;3.0;4.0;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0
146;619000.0;46.5;2.0;0;29;4.0;8.0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0
147;489000.0;71.14;3.0;0;44;1.0;1.0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
148;560000.0;36.0;2.0;0;46;1.0;4.0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
150;1400000.0;92.0;4.0;0;45;0.0;3.0;1;0;0;0;1;0;0;0;1;0;1;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0
151;689000.0;69.47;3.0;0;49;3.0;4.0;1;0;0;0;0;0;0;1;1;0;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0
152;609000.0;39.0;2.0;0;36;3.0;7.0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0
154;1710000.0;82.0;3.0;0;49;1.0;4.0;1;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0
155;693617.0;41.41;2.0;0;50;1.0;1.0;1;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0
156;1520000.0;61.0;3.0;0;49;1.0;11.0;1;0;0;0;0;0;0;1;1;0;1;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0
158;1810000.0;82.5;3.0;0;45;4.0;4.0;1;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0
159;499000.0;72.53;3.0;0;44;1.0;1.0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
160;435000.0;26.5;1.0;0;23;9.0;9.0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1
161;480000.0;43.1;2.0;0;37;3.0;12.0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0
162;460000.0;56.7;2.0;0;39;3.0;4.0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
163;495000.0;39.0;2.0;0;29;3.0;9.0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0
165;669000.0;64.0;3.0;0;48;1.0;3.0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0
166;400000.0;53.0;3.0;0;30;4.0;4.0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
168;1429000.0;120.2;3.0;0;50;5.0;11.0;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0
171;499900.0;63.8;3.0;1;47;1.0;1.0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
172;649000.0;106.0;4.0;0;50;3.0;3.0;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0
174;499000.0;37.1;2.0;0;32;3.0;10.0;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;1;0
175;509000.0;45.0;2.0;0;50;3.0;4.0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
176;329000.0;19.0;1.0;0;47;5.0;10.0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0
177;499900.0;63.8;3.0;1;47;1.0;1.0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
178;669000.0;48.07;3.0;0;30;1.0;12.0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
179;1159000.0;78.0;4.0;0;43;1.0;6.0;1;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
180;849000.0;74.2;6.0;0;45;3.0;3.0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
181;499900.0;63.8;3.0;1;47;1.0;1.0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
184;439890.0;68.2;3.0;0;45;1.0;1.0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
188;603000.0;67.8;3.0;0;39;2.0;4.0;0;0;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
189;2350000.0;111.7;5.0;0;50;1.0;1.0;1;0;0;0;0;0;0;1;1;0;1;1;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;1;1;1;0;0;0;1;0;0;0;0;0
190;529000.0;36.5;2.0;0;49;6.0;8.0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0
191;529000.0;36.5;2.0;1;40;4.0;8.0;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0
192;487500.0;33.62;2.0;0;45;6.0;8.0;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0
193;520000.0;47.0;2.0;0;40;1.0;3.0;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0
198;1095200.0;74.0;4.0;0;16;8.0;11.0;1;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1
199;639000.0;48.0;3.0;0;45;3.0;4.0;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
203;519000.0;42.0;3.0;0;50;0.0;4.0;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0
204;441430.0;39.83;2.0;1;46;0.0;5.0;1;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0
205;575000.0;48.0;3.0;0;43;5.0;10.0;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0
206;655000.0;69.0;3.0;0;45;2.0;3.0;1;0;0;0;0;0;0;1;1;0;0;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0
207;750000.0;49.49;2.0;0;30;0.0;4.0;1;0;0;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
208;624000.0;37.8;2.0;0;48;8.0;10.0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0
211;1140000.0;86.0;3.0;0;46;0.0;4.0;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0
212;860000.0;40.78;2.0;1;41;8.0;8.0;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0
213;448000.0;44.8;2.0;0;45;4.0;5.0;1;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0
214;784654.0;64.1;3.0;0;46;10.0;10.0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
216;916000.0;103.0;4.0;0;45;6.0;10.0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0
217;1799000.0;96.0;4.0;0;50;2.0;4.0;0;0;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0
218;570000.0;53.28;3.0;0;50;2.0;2.0;1;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
221;505000.0;63.0;3.0;0;30;4.0;4.0;1;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
223;596000.0;52.0;4.0;0;38;2.0;4.0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0
225;462843.0;57.24;3.0;0;40;1.0;1.0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
226;320000.0;36.0;2.0;0;37;0.0;4.0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
227;643000.0;51.44;3.0;0;50;4.0;6.0;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0
229;790000.0;51.0;2.0;0;41;3.0;3.0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
230;620000.0;62.5;5.0;0;46;3.0;10.0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1
231;655000.0;50.0;3.0;0;48;4.0;15.0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0
232;460000.0;44.0;2.0;0;27;0.0;4.0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0
233;635000.0;43.0;2.0;0;42;2.0;3.0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
234;637000.0;63.0;3.0;0;23;0.0;4.0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
235;498523.0;31.6;1.0;0;45;9.0;9.0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
236;1184000.0;70.0;3.0;0;46;2.0;7.0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0
237;827000.0;65.0;3.0;0;34;3.0;11.0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1
238;479700.0;39.0;2.0;1;49;4.0;6.0;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0
239;1250000.0;66.5;2.0;0;46;0.0;6.0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0
240;658000.0;47.0;2.0;0;48;0.0;3.0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
241;898066.0;91.1;4.0;0;44;0.0;0.0;1;0;0;0;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
242;838705.0;73.4;3.0;0;46;10.0;10.0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
243;1494000.0;79.0;3.0;0;27;10.0;17.0;1;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0
244;983763.0;82.6;4.0;0;45;1.0;1.0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
245;525000.0;42.0;2.0;0;27;1.0;4.0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
247;455000.0;37.2;2.0;0;30;1.0;2.0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
248;627000.0;49.2;3.0;0;29;3.0;10.0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
249;1330000.0;71.0;3.0;0;43;0.0;6.0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0
250;394023.0;46.09;2.0;0;40;1.0;1.0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
251;618000.0;53.47;3.0;1;50;0.0;5.0;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
253;725000.0;44.17;2.0;0;49;8.0;9.0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;1;1;0;0;1;0;0;0;0;0;0
254;453220.0;66.65;3.0;0;45;1.0;1.0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
256;396200.0;58.65;3.0;0;47;0.0;0.0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
258;1050000.0;107.3;5.0;0;46;1.0;1.0;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
